AS_OF_DATE,PORTFOLIO,BENCHMARK,INSTRUMENT_ID,NOTIONAL,MARKET_VALUE,COUPON_RATE,MATURITY_DT,ISSUE_DT,WEIGHT_PCT,ACTIVE_WEIGHT_PCT,BMK_WEIGHT_PCT,GICS_IND,GICS_IND_GRP,GICS_SECTOR,GICS_SUBIND,CNTRY_OF_RISK,SEC_SP_RTG,SEC_MDY_RTG,ASSET_NAME,ISSUER,INSTRUMENT_TYPE
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000048,3958154.466,3615375,7.84,06/09/2031,03/12/2022,0.004665,0.00453,0.000135,Insurance,Insurance,Financials,Life & Health Insurance,USA,BB-,B2,HFrbor FreiFht Vools Demo Sec,HFrbor FreiFht Vools Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000050,3930091.367,3565000,8.71,06/10/2031,03/13/2022,0.0046,0.00145,0.00315,Media,Media & Entertainment,Communication Services,Advertising,USA,B+,Ba3,CoHmScope IZc. Demo Sec,CoHmScope IZc. Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,98955DAA869,3540323.764,3483625,4.88,06/11/2031,03/14/2022,0.004495,-0.00015,0.004645,Road & Rail,Transportation,Industrials,Railroads,USA,B+,B1,ZIEGO BV Demo Sec,ZIEGO BV Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,C8000CAM504,3608690.729,3468125,0,06/12/2031,03/15/2022,0.004475,-0.00175,0.006225,Software,Software & Services,Information Technology,Systems Software,USA,NR,NR,PFwer SoluVions Demo Sec,PFwer SoluVions Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,03167DAQ714,3349402.288,3433250,10.84,06/13/2031,03/16/2022,0.00443,0.002375,0.002055,Road & Rail,Transportation,Industrials,Railroads,GBR,B,B2,AmneVl PhRrma L Demo Sec,AmneVl PhRrma L Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000071,3295105.808,3429375,9.34,08/09/2030,03/17/2022,0.004425,0.00075,0.003675,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,USA,NR,B2,AretUc GOoup Demo Sec,AretUc GOoup Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,02156LAH457,3390055.388,3406125,5.5,10/15/2029,10/06/2021,0.004395,-0.00165,0.006045,Real Estate Management & Development,Real Estate,Real Estate,Diversified Real Estate Activities,USA,CCC+,CAA1,BLTICE FRSNCE SA Demo Sec,BLTICE FRSNCE SA Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,04020JAA497,3712556.517,3386750,10,08/15/2030,11/02/2023,0.00437,-0.00595,0.01032,Banks,Banks,Financials,Regional Banks,USA,B,B2,AJETEC GRNUP INC Demo Sec,AJETEC GRNUP INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,92769XAR665,3690714.218,3386750,4.5,08/15/2030,06/29/2020,0.00437,-0.0036,0.00797,Real Estate Management & Development,Real Estate,Real Estate,Real Estate Development,USA,B+,BA3,VIBGIN MEDFA SECARED FIN Demo Sec,VIBGIN MEDFA SECARED FIN Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000060,3779190.402,3375125,9.08,09/27/2030,09/28/2023,0.004355,0.004,0.000355,Capital Markets,Diversified Financials,Financials,Diversified Capital Markets,USA,B,B1,SynNos HeClth Demo Sec,SynNos HeClth Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,92840VAL651,3740815.063,3348000,5.12,05/13/2025,05/13/2022,0.00432,-0.00195,0.00627,Electronic Equipment & Instruments & Components,Technology Hardware & Equipment,Information Technology,Electronic Equipment & Instruments,USA,BBB-,BAA3,JISTRA OPERDTIONS CO LLC Demo Sec,JISTRA OPERDTIONS CO LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,74834YAN280,3351586.609,3309250,9.73,02/01/2029,02/01/2022,0.00427,0.0028,0.00147,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,AUS,B-,B2,Suest Goftware Demo Sec,Suest Goftware Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000064,3387557.327,3293750,8.59,02/21/2031,02/21/2024,0.00425,0,0.00425,Software,Software & Services,Information Technology,Systems Software,USA,NR,NR,PHFENIX GUARAZT Demo Sec,PHFENIX GUARAZT Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000063,3139653.946,3255000,10.71,01/20/2029,07/20/2021,0.0042,0.00227,0.00193,Biotechnology,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Biotechnology,USA,B,B3,AsuriOn LLC Demo Sec,AsuriOn LLC Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,371559AB103,3158738.56,3251125,6.25,04/15/2032,04/10/2024,0.004195,0.00075,0.003445,Construction Materials,Materials,Materials,Construction Materials,USA,BB,BA3,GENEEEE & WYEMING INC Demo Sec,GENEEEE & WYEMING INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000073,3563031.959,3212375,7.96,01/26/2028,01/19/2024,0.004145,0.00325,0.000895,Machinery,Capital Goods,Industrials,Construction Machinery & Heavy Trucks,USA,NR,NR,Iane StrDet Eroup LLC Demo Sec,Iane StrDet Eroup LLC Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,50179JAB414,3328072.855,3193000,9.18,12/17/2027,12/18/2020,0.00412,-0.00928,0.0134,Internet & Direct Marketing Retail,Retailing,Consumer Discretionary,Internet & Direct Marketing Retail,USA,B-,B3,LBM HoldingW LLC Demo Sec,LBM HoldingW LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000067,3227933.209,3181375,0,05/09/2031,06/14/2024,0.004105,0.002485,0.00162,Distributors,Retailing,Consumer Discretionary,Distributors,USA,B,B2,Mroadstreet PaLtners Demo Sec,Mroadstreet PaLtners Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,90932LAG268,3087326.923,3146500,4.38,04/15/2026,04/21/2021,0.00406,-0.00615,0.01021,Banks,Banks,Financials,Diversified Banks,USA,BB+,BA1,UNITVD AIRLENES INC Demo Sec,UNITVD AIRLENES INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,74274NAL725,3490610.049,3138750,9.33,09/15/2028,04/22/2021,0.00405,-0.00165,0.0057,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,AUS,B-,B3,ProRmpac PG BorrowMr LLC Demo Sec,ProRmpac PG BorrowMr LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,BL458156975,3137152.67,3096125,0,02/24/2031,04/23/2021,0.003995,-0.00065,0.004645,Real Estate Management & Development,Real Estate,Real Estate,Real Estate Operating Companies,USA,B-,B2,APPLJED HYSTEMS INV. Demo Sec,APPLJED HYSTEMS INV. Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,72431HAD280,2950061.706,3088375,8.68,04/12/2028,04/24/2021,0.003985,0.00215,0.001835,Hotels Restaurants & Leisure,Consumer Services,Consumer Discretionary,Casinos & Gaming,USA,NR,NR,PiLces MVdco Inc Demo Sec,PiLces MVdco Inc Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,933940AA671,2972004.292,3041875,7.62,01/30/2032,04/25/2021,0.003925,-0.00605,0.009975,Industrial Conglomerates,Capital Goods,Industrials,Industrial Conglomerates,USA,B,B3,WAQD NEPCO Demo Sec,WAQD NEPCO Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,18912UAA029,3433827.029,3041875,9,09/30/2029,04/26/2021,0.003925,0.00115,0.002775,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,USA,B-,CAA2,CLOUD SOFTWAVE GRP INC Demo Sec,CLOUD SOFTWAVE GRP INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,74339DAH145,2885404.08,3018625,9.07,10/28/2030,04/27/2021,0.003895,-0.0009,0.004795,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,Industrial REITs,AUS,B,B2,QlSk Technologies-Anitial TL Demo Sec,QlSk Technologies-Anitial TL Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,G5080AAJ131,3243810.687,3014750,0,05/05/2028,04/28/2021,0.00389,-0.00205,0.00594,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,Food Retail,USA,NR,NR,JUzz PhaVm Demo Sec,JUzz PhaVm Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,96350TAH321,3422744.333,2991500,8.59,10/19/2029,04/29/2021,0.00386,0.001345,0.002515,Biotechnology,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Biotechnology,USA,NR,B2,WKite Cap BuyFr Demo Sec,WKite Cap BuyFr Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,855170AA468,3200230.243,2890750,9,10/01/2030,04/30/2021,0.00373,0.00065,0.00308,Beverages,Food Beverage & Tobacco,Consumer Staples,Soft Drinks,USA,B,B1,STPR NARENT INC Demo Sec,STPR NARENT INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,97360BAD714,3313631.943,2883000,9.34,08/01/2030,05/01/2021,0.00372,-0.0016,0.00532,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,AUS,B+,B2,WJndsor HoLdings III LLC Demo Sec,WJndsor HoLdings III LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,88233FAK669,2961394.106,2867500,7.34,12/20/2030,05/02/2021,0.0037,-0.00055,0.00425,Beverages,Food Beverage & Tobacco,Consumer Staples,Brewers,AUS,NR,BAA3,VisMra Wperatio Demo Sec,VisMra Wperatio Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,90932RAM686,3096117.339,2817125,8.09,02/22/2031,05/03/2021,0.003635,0.00297,0.000665,Real Estate Management & Development,Real Estate,Real Estate,Real Estate Operating Companies,AUS,BB+,NR,UGited AirlPnes Demo Sec,UGited AirlPnes Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,N9833RAJ807,2808588.469,2704750,7.94,04/30/2028,05/04/2021,0.00349,0.00349,0,Trading Companies & Distributors,Capital Goods,Industrials,Trading Companies & Distributors,AUS,B+,B1,ZBggo Recured FinZnce PaRtnership Demo Sec,ZBggo Recured FinZnce PaRtnership Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,58506DAA683,3001669.747,2673750,6.25,04/01/2029,03/27/2024,0.00345,0.0006,0.00285,Household Products,Household & Personal Products,Consumer Staples,Household Products,USA,B+,BA3,MDDLINE BORROWER/MERL CO Demo Sec,MDDLINE BORROWER/MERL CO Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,88632QAE311,2446455.443,2514875,6.5,03/31/2029,09/30/2022,0.003245,-0.00545,0.008695,Chemicals,Materials,Materials,Specialty Chemicals,USA,B,B2,CZOUD SOFTWAWE GRP INC Demo Sec,CZOUD SOFTWAWE GRP INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,74339DAK405,2725381.783,2503250,0,10/28/2030,05/14/2024,0.00323,-0.0007,0.00393,Electric Utilities,Utilities,Utilities,Electric Utilities,USA,NR,B2,ProjEct AlHha Int Demo Sec,ProjEct AlHha Int Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,55910RAB903,2485391.451,2313375,10.59,07/27/2028,07/27/2021,0.002985,-0.00015,0.003135,Capital Markets,Diversified Financials,Financials,Financial Exchanges & Data,AUS,B,B2,McAfXe Pnterprise TeIm LAan B Demo Sec,McAfXe Pnterprise TeIm LAan B Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,031921AC355,2187793.187,2294000,6.38,02/15/2029,02/15/2024,0.00296,0.00134,0.00162,Machinery,Capital Goods,Industrials,Agricultural & Farm Machinery,USA,B+,BA3,AMWONS XROUP INC Demo Sec,AMWONS XROUP INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,74839XAJ803,2224018.255,2290125,7.84,04/14/2031,04/12/2024,0.002955,0.00004,0.002915,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,AUS,BB,Ba2,QuiOrete HoldHng Demo Sec,QuiOrete HoldHng Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000008,2414116.879,2224250,9.59,05/03/2028,05/03/2023,0.00287,0.0018,0.00107,Construction Materials,Materials,Materials,Construction Materials,USA,B,B1,MH SUB I LLC TL Demo Sec,MH SUB I LLC TL Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,36268NAA811,1624955.863,1484125,7.5,01/15/2031,10/04/2023,0.001915,-0.0009,0.002815,Machinery,Capital Goods,Industrials,Industrial Machinery,AUS,BB,BA3,BOIST SEWCO BORRAWER LLC Demo Sec,BOIST SEWCO BORRAWER LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000016,1240991.506,1092750,9.43,10/01/2027,10/01/2020,0.00141,-0.0151,0.01651,Tobacco,Food Beverage & Tobacco,Consumer Staples,Tobacco,USA,B+,B2,MIVANO ACOUISITION CWRP Demo Sec,MIVANO ACOUISITION CWRP Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,BL467898568,1051242.408,1026875,0,11/06/2030,06/20/2024,0.001325,-0.002,0.003325,Electric Utilities,Utilities,Utilities,Electric Utilities,USA,B,B2,AJrisure LLC Demo Sec,AJrisure LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,90932LAH002,1065439.633,964875,4.62,04/15/2029,04/21/2021,0.001245,-0.00505,0.006295,Capital Markets,Diversified Financials,Financials,Financial Exchanges & Data,USA,BB+,BA1,UNJTED AIRLINGS INC Demo Sec,UNJTED AIRLINGS INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,21871DAD531,881146.5009,879625,4.5,05/01/2028,04/28/2021,0.001135,-0.00485,0.005985,Health Care Equipment & Supplies,Health Care Equipment & Services,Health Care,Health Care Supplies,USA,B-,B2,CORELOGGC INC Demo Sec,CORELOGGC INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,019576AD965,986693.9704,860250,7.88,02/15/2031,02/16/2024,0.00111,0.0003,0.00081,Interactive Media & Services,Media & Entertainment,Communication Services,Interactive Media & Services,GBR,B,B3,ALAIED XNIVERSAL HOBDCO Demo Sec,ALAIED XNIVERSAL HOBDCO Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,893647BS560,704633.5533,697500,6.88,12/15/2030,08/18/2023,0.0009,-0.0027,0.0036,Banks,Banks,Financials,Diversified Banks,USA,BB-,BA3,TRNNSDIGM INC Demo Sec,TRNNSDIGM INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,55760LAA596,724667.256,658750,4.12,06/30/2028,06/21/2021,0.00085,-0.0041,0.00495,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,USA,B,B1,MANISON IAQ LLC Demo Sec,MANISON IAQ LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,18912UAC677,724867.0114,635500,8.25,06/30/2032,05/22/2024,0.00082,-0.00175,0.00257,Machinery,Capital Goods,Industrials,Industrial Machinery,USA,B,B2,CLOVD SOFLWARE GRP INC Demo Sec,CLOVD SOFLWARE GRP INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,68371YAP887,473113.8253,492125,7.59,01/31/2030,05/15/2024,0.000635,0.00025,0.000385,Textiles Apparel & Luxury Goods,Consumer Durables & Apparel,Consumer Discretionary,Apparel Accessories & Luxury Goods,USA,NR,NR,YPEN TTXT XORP Demo Sec,YPEN TTXT XORP Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,161175AY042,470807.8785,472750,4.91,07/23/2025,07/23/2016,0.00061,-0.0045,0.00511,Banks,Banks,Financials,Diversified Banks,USA,BBB-,BA1,CHWRTER COGM OPT LLC/SAP Demo Sec,CHWRTER COGM OPT LLC/SAP Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,00489LAF032,454820.6413,468875,4.25,02/15/2029,02/16/2021,0.000605,0.000335,0.00027,Machinery,Capital Goods,Industrials,Construction Machinery & Heavy Trucks,USA,B,B2,ZCRISURE LLC / FIN INC Demo Sec,ZCRISURE LLC / FIN INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000030,509288.9115,445625,9.08,01/27/2029,02/17/2021,0.000575,-0.002675,0.00325,Gas Utilities,Utilities,Utilities,Gas Utilities,FRA,B,B2,FerXitta Ent Demo Sec,FerXitta Ent Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,BL465390546,412691.5673,422375,0,05/09/2031,02/18/2021,0.000545,-0.00115,0.001695,Automobiles,Automobiles & Components,Consumer Discretionary,Automobile Manufacturers,USA,B,B,BroadstrOet PMrtners Demo Sec,BroadstrOet PMrtners Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,BF955D819,401976.7561,399125,5.5,03/01/2028,02/19/2021,0.000515,0.0001,0.000415,Gas Utilities,Utilities,Utilities,Gas Utilities,USA,BB-,B1,TELENVT FINANCE LUX AOTE Demo Sec,TELENVT FINANCE LUX AOTE Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,89364MCA072,438899.998,391375,7.84,02/28/2031,02/20/2021,0.000505,-0.003,0.003505,Machinery,Capital Goods,Industrials,Agricultural & Farm Machinery,USA,BB-,Ba3,TransDiVm Demo Sec,TransDiVm Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000032,432941.1341,391375,7.34,05/09/2031,02/21/2021,0.000505,-0.00085,0.001355,Pharmaceuticals,Pharmaceuticals Biotechnology & Life Sciences,Health Care,Pharmaceuticals,FRA,BB+,Ba1,SSIC TechnOlog Demo Sec,SSIC TechnOlog Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,154915AA004,397690.8115,375875,8,06/15/2029,02/22/2021,0.000485,-0.00045,0.000935,Beverages,Food Beverage & Tobacco,Consumer Staples,Soft Drinks,USA,B+,B2,CNT PANT/CDK GLO IIWFIN Demo Sec,CNT PANT/CDK GLO IIWFIN Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,126307AZ016,338384.3495,321625,6.5,02/01/2029,02/23/2021,0.000415,-0.003315,0.00373,Electric Utilities,Utilities,Utilities,Electric Utilities,USA,CCC+,CAA1,CAC HOLDIOGS LLC Demo Sec,CAC HOLDIOGS LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,640695AA090,306388.0479,286750,9.29,04/15/2029,02/24/2021,0.00037,0.000305,0.000065,Paper & Forest Products,Materials,Materials,Paper Products,USA,B,B2,NEPTINE BQDCO US INC Demo Sec,NEPTINE BQDCO US INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,LX000034,317150.7927,279000,8.46,04/24/2028,02/25/2021,0.00036,-0.0002,0.00056,Multiline Retail,Retailing,Consumer Discretionary,General Merchandise Stores,FRA,B,B2,Bealpage Demo Sec,Bealpage Demo Corp,Senior Loan
4/30/2024,bond_demo_portfolio,bond_demo_bmk,92840VAE213,304643.5882,271250,4.3,07/15/2029,02/26/2021,0.00035,-0.00115,0.0015,Electric Utilities,Utilities,Utilities,Electric Utilities,USA,BBB-,BAA3,VQSTRA OPERATQONS CO LLC Demo Sec,VQSTRA OPERATQONS CO LLC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,75026JAC446,291595.3841,263500,4.5,09/15/2026,02/27/2021,0.00034,-0.000195,0.000535,Textiles Apparel & Luxury Goods,Consumer Durables & Apparel,Consumer Discretionary,Footwear,USA,CCC+,CAA1,RADYATE HOLDCO / FINANCE Demo Sec,RADYATE HOLDCO / FINANCE Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,00076VBK524,270385.2699,248000,0,12/21/2028,02/28/2021,0.00032,0.00019,0.00013,Diversified Telecommunication Services,Telecommunication Services,Communication Services,Integrated Telecommunication Services,USA,NR,NR,ABG IntermedIate Soldings Demo Sec,ABG IntermedIate Soldings Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,13323NAA008,263121.8278,244125,8.75,08/01/2028,03/01/2021,0.000315,-0.0005,0.000815,Real Estate Management & Development,Real Estate,Real Estate,Real Estate Operating Companies,USA,B,B2,CAMEMOT RKTURN MZRGER SU Demo Sec,CAMEMOT RKTURN MZRGER SU Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,12769GAC485,209174.4616,186000,6.5,02/15/2032,03/02/2021,0.00024,-0.002915,0.003155,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,Hypermarkets & Super Centers,USA,BB-,BA3,CAEVARS ENTERTKIN INC Demo Sec,CAEVARS ENTERTKIN INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,92769XAP027,185749.1368,174375,5.5,05/15/2029,03/03/2021,0.000225,-0.0036,0.003825,Chemicals,Materials,Materials,Specialty Chemicals,USA,B+,BA3,TIRGIN MEOIA SECCRED FIN Demo Sec,TIRGIN MEOIA SECCRED FIN Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,00076VBJ836,168855.0733,151125,0,12/21/2028,03/04/2021,0.000195,0.00013,0.000065,Health Care Equipment & Supplies,Health Care Equipment & Services,Health Care,Health Care Supplies,USA,NR,NR,ABG IntermdiaZe Demo Sec,ABG IntermdiaZe Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,00253XAA952,147768.933,143375,5.5,04/20/2026,03/05/2021,0.000185,0.000185,0,Food Products,Food Beverage & Tobacco,Consumer Staples,Packaged Foods & Meats,USA,NR,BA1,YMERICAN AIRLIEES/AADVAN Demo Sec,YMERICAN AIRLIEES/AADVAN Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,071705AA592,131383.0742,127875,8.38,10/01/2028,03/06/2021,0.000165,-0.00037,0.000535,Food Products,Food Beverage & Tobacco,Consumer Staples,Packaged Foods & Meats,USA,B-,B1,BKUSCH + LOWB COYP Demo Sec,BKUSCH + LOWB COYP Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,12769GAB603,130351.9763,120125,7,02/15/2030,03/07/2021,0.000155,0.000125,0.00003,Specialty Retail,Retailing,Consumer Discretionary,Specialty Stores,USA,BB-,BA3,CAESGRS QNTERTAIN INC Demo Sec,CAESGRS QNTERTAIN INC Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,161175BA143,126275.287,116250,6.48,10/23/2045,03/08/2021,0.00015,-0.001605,0.001755,Airlines,Transportation,Industrials,Airlines,USA,BBB-,BA1,GHARTER CRMM OPT OLC/CAP Demo Sec,GHARTER CRMM OPT OLC/CAP Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,29426NBA155,48003.24793,50375,0,05/23/2031,03/09/2021,0.000065,-0.003435,0.0035,Health Care Equipment & Supplies,Health Care Equipment & Services,Health Care,Health Care Equipment,USA,B-,B2,EHicor SoftwBre CorpoCation DD Demo Sec,EHicor SoftwBre CorpoCation DD Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,34416DAZ166,38577.26737,34875,0,06/30/2028,03/10/2021,0.000045,-0.003355,0.0034,Building Products,Capital Goods,Industrials,Building Products,USA,B+,B1,Locus FinanJial PartneLs B7 Demo Sec,Locus FinanJial PartneLs B7 Demo Corp,Corporate Bond
4/30/2024,bond_demo_portfolio,bond_demo_bmk,EUR,0,0,0,,,0,-0.006045,0.006045,,,,,,NR,NR,EURO,EURO,Cash
